5muy_A     5mus_A  5muyA     5musA gtm1=  0.99898 gtm2=  0.99898 gbest= 0.998980  gdtts=   0.9985
5muy_A     2m7b_A  5muyA     2m7bA gtm1=  0.15538 gtm2=  0.50453 gbest= 0.504530  gdtts=   0.6208
5muy_A     9bd0_A  5muyA     9bd0A gtm1=  0.15522 gtm2=  0.50419 gbest= 0.504190  gdtts=   0.5615
5muy_A     8caf_H  5muyA     8cafH gtm1=  0.15516 gtm2=  0.50177 gbest= 0.501770  gdtts=   0.6349
5muy_A     2z4p_B  5muyA     2z4pB gtm1=  0.15486 gtm2=  0.52249 gbest= 0.522490  gdtts=   0.6822
5muy_A     2yad_D  5muyA     2yadD gtm1=  0.15480 gtm2=  0.51158 gbest= 0.511580  gdtts=   0.7112
5muy_A     6ukl_D  5muyA     6uklD gtm1=  0.15477 gtm2=  0.50944 gbest= 0.509440  gdtts=   0.6129
5muy_A     7t5q_G  5muyA     7t5qG gtm1=  0.15471 gtm2=  0.53618 gbest= 0.536180  gdtts=   0.6525
5muy_A     2mtq_A  5muyA     2mtqA gtm1=  0.15470 gtm2=  0.50519 gbest= 0.505190  gdtts=   0.6292
5muy_A     3u88_D  5muyA     3u88D gtm1=  0.15459 gtm2=  0.50491 gbest= 0.504910  gdtts=   0.6189
5muy_A     3ax2_G  5muyA     3ax2G gtm1=  0.15455 gtm2=  0.51173 gbest= 0.511730  gdtts=   0.6352
5muy_A     9bd0_A  5muyA     9bd0A gtm1=  0.15443 gtm2=  0.50692 gbest= 0.506920  gdtts=   0.5685
5muy_A     6vri_F  5muyA     6vriF gtm1=  0.15406 gtm2=  0.51210 gbest= 0.512100  gdtts=   0.6066
5muy_A     3zgk_A  5muyA     3zgkA gtm1=  0.15389 gtm2=  0.50469 gbest= 0.504690  gdtts=   0.5369
5muy_A     5hyw_B  5muyA     5hywB gtm1=  0.15378 gtm2=  0.50574 gbest= 0.505740  gdtts=   0.6349
5muy_A     3ax3_C  5muyA     3ax3C gtm1=  0.15376 gtm2=  0.52590 gbest= 0.525900  gdtts=   0.6434
5muy_A     3awr_B  5muyA     3awrB gtm1=  0.15375 gtm2=  0.52485 gbest= 0.524850  gdtts=   0.6352
5muy_A     2v1s_F  5muyA     2v1sF gtm1=  0.15371 gtm2=  0.51939 gbest= 0.519390  gdtts=   0.6270
5muy_A     2wwa_N  5muyA     2wwaN gtm1=  0.15369 gtm2=  0.50588 gbest= 0.505880  gdtts=   0.6398
5muy_A     2z4p_A  5muyA     2z4pA gtm1=  0.15328 gtm2=  0.50782 gbest= 0.507820  gdtts=   0.6610
5muy_A     2mtq_A  5muyA     2mtqA gtm1=  0.15322 gtm2=  0.50623 gbest= 0.506230  gdtts=   0.6250
5muy_A     1n89_A  5muyA     1n89A gtm1=  0.15321 gtm2=  0.50782 gbest= 0.507820  gdtts=   0.6148
5muy_A     2z4p_C  5muyA     2z4pC gtm1=  0.15310 gtm2=  0.51472 gbest= 0.514720  gdtts=   0.6695
5muy_A     2ww9_N  5muyA     2ww9N gtm1=  0.15307 gtm2=  0.50089 gbest= 0.500890  gdtts=   0.6509
5muy_A     2e1a_A  5muyA     2e1aA gtm1=  0.15298 gtm2=  0.50930 gbest= 0.509300  gdtts=   0.6568
5muy_A     2m8g_X  5muyA     2m8gX gtm1=  0.15297 gtm2=  0.51533 gbest= 0.515330  gdtts=   0.5636
5muy_A     2e1a_B  5muyA     2e1aB gtm1=  0.15290 gtm2=  0.51513 gbest= 0.515130  gdtts=   0.6737
5muy_A     2v1s_A  5muyA     2v1sA gtm1=  0.15289 gtm2=  0.51762 gbest= 0.517620  gdtts=   0.6375
5muy_A     2v1t_B  5muyA     2v1tB gtm1=  0.15283 gtm2=  0.50616 gbest= 0.506160  gdtts=   0.6311
5muy_A     2z4p_D  5muyA     2z4pD gtm1=  0.15280 gtm2=  0.51438 gbest= 0.514380  gdtts=   0.6695
5muy_A     5lhz_B  5muyA     5lhzB gtm1=  0.15257 gtm2=  0.52499 gbest= 0.524990  gdtts=   0.7188
5muy_A     5lhz_A  5muyA     5lhzA gtm1=  0.15239 gtm2=  0.51515 gbest= 0.515150  gdtts=   0.7188
5muy_A     4yii_A  5muyA     4yiiA gtm1=  0.15192 gtm2=  0.50498 gbest= 0.504980  gdtts=   0.6667
5muy_A     5lhz_C  5muyA     5lhzC gtm1=  0.15188 gtm2=  0.51495 gbest= 0.514950  gdtts=   0.7232
5muy_A    6eri_BO  5muyA    6eriBO gtm1=  0.15154 gtm2=  0.51859 gbest= 0.518590  gdtts=   0.6737
5muy_A     3hpg_H  5muyA     3hpgH gtm1=  0.15135 gtm2=  0.50321 gbest= 0.503210  gdtts=   0.6441
5muy_A     6ukl_F  5muyA     6uklF gtm1=  0.15106 gtm2=  0.51598 gbest= 0.515980  gdtts=   0.6271
5muy_A     3ax3_A  5muyA     3ax3A gtm1=  0.15095 gtm2=  0.50774 gbest= 0.507740  gdtts=   0.6270
5muy_A     3hpg_K  5muyA     3hpgK gtm1=  0.15088 gtm2=  0.54257 gbest= 0.542570  gdtts=   0.7098
5muy_A     8d09_B  5muyA     8d09B gtm1=  0.15086 gtm2=  0.53286 gbest= 0.532860  gdtts=   0.6552
5muy_A     6l7p_L  5muyA     6l7pL gtm1=  0.15081 gtm2=  0.52320 gbest= 0.523200  gdtts=   0.6897
5muy_A     8d09_A  5muyA     8d09A gtm1=  0.15066 gtm2=  0.52900 gbest= 0.529000  gdtts=   0.6552
5muy_A     7l5m_B  5muyA     7l5mB gtm1=  0.15057 gtm2=  0.52398 gbest= 0.523980  gdtts=   0.6271
5muy_A     3hpg_I  5muyA     3hpgI gtm1=  0.15032 gtm2=  0.50555 gbest= 0.505550  gdtts=   0.6525
5muy_A     6l7o_L  5muyA     6l7oL gtm1=  0.15002 gtm2=  0.52314 gbest= 0.523140  gdtts=   0.6983
5muy_A     6khi_L  5muyA     6khiL gtm1=  0.14985 gtm2=  0.50501 gbest= 0.505010  gdtts=   0.6897
5muy_A     5hl8_D  5muyA     5hl8D gtm1=  0.14955 gtm2=  0.50054 gbest= 0.500540  gdtts=   0.6271
5muy_A     6ukl_B  5muyA     6uklB gtm1=  0.14923 gtm2=  0.52971 gbest= 0.529710  gdtts=   0.6379
5muy_A     2yad_A  5muyA     2yadA gtm1=  0.14923 gtm2=  0.51376 gbest= 0.513760  gdtts=   0.7318
5muy_A     5mmc_A  5muyA     5mmcA gtm1=  0.14920 gtm2=  0.52585 gbest= 0.525850  gdtts=   0.6638
5muy_A     2yad_E  5muyA     2yadE gtm1=  0.14917 gtm2=  0.51904 gbest= 0.519040  gdtts=   0.7318
5muy_A     6rmu_C  5muyA     6rmuC gtm1=  0.14824 gtm2=  0.62347 gbest= 0.623470  gdtts=   0.7870
5muy_A     6khj_L  5muyA     6khjL gtm1=  0.14822 gtm2=  0.51053 gbest= 0.510530  gdtts=   0.6940
5muy_A     9bd0_A  5muyA     9bd0A gtm1=  0.14794 gtm2=  0.50647 gbest= 0.506470  gdtts=   0.5921
5muy_A    4v61_BZ  5muyA    4v61BZ gtm1=  0.14784 gtm2=  0.53197 gbest= 0.531970  gdtts=   0.6773
5muy_A     3d5r_C  5muyA     3d5rC gtm1=  0.14753 gtm2=  0.51521 gbest= 0.515210  gdtts=   0.6509
5muy_A    8tva_CP  5muyA    8tvaCP gtm1=  0.14724 gtm2=  0.52633 gbest= 0.526330  gdtts=   0.7054
5muy_A     2wwb_N  5muyA     2wwbN gtm1=  0.14709 gtm2=  0.51282 gbest= 0.512820  gdtts=   0.6991
5muy_A    8tob_RB  5muyA    8tobRB gtm1=  0.14677 gtm2=  0.52519 gbest= 0.525190  gdtts=   0.6964
5muy_A     4fth_A  5muyA     4fthA gtm1=  0.14677 gtm2=  0.50973 gbest= 0.509730  gdtts=   0.6568
5muy_A     8chw_B  5muyA     8chwB gtm1=  0.14673 gtm2=  0.53261 gbest= 0.532610  gdtts=   0.6653
5muy_A     5mmc_A  5muyA     5mmcA gtm1=  0.14669 gtm2=  0.52537 gbest= 0.525370  gdtts=   0.6711
5muy_A     3ax2_E  5muyA     3ax2E gtm1=  0.14658 gtm2=  0.50550 gbest= 0.505500  gdtts=   0.6535
5muy_A     5mmc_A  5muyA     5mmcA gtm1=  0.14654 gtm2=  0.51675 gbest= 0.516750  gdtts=   0.6724
5muy_A     5mmc_A  5muyA     5mmcA gtm1=  0.14646 gtm2=  0.52348 gbest= 0.523480  gdtts=   0.6711
5muy_A    8tv9_BB  5muyA    8tv9BB gtm1=  0.14640 gtm2=  0.52908 gbest= 0.529080  gdtts=   0.7009
5muy_A     2gox_D  5muyA     2goxD gtm1=  0.14591 gtm2=  0.51633 gbest= 0.516330  gdtts=   0.6623
5muy_A     5mmc_A  5muyA     5mmcA gtm1=  0.14568 gtm2=  0.50264 gbest= 0.502640  gdtts=   0.6711
5muy_A     8arb_E  5muyA     8arbE gtm1=  0.14566 gtm2=  0.50788 gbest= 0.507880  gdtts=   0.6535
5muy_A     5v89_C  5muyA     5v89C gtm1=  0.14546 gtm2=  0.50258 gbest= 0.502580  gdtts=   0.6711
5muy_A     3d5s_C  5muyA     3d5sC gtm1=  0.14529 gtm2=  0.53962 gbest= 0.539620  gdtts=   0.6964
5muy_A    8tva_CR  5muyA    8tvaCR gtm1=  0.14514 gtm2=  0.53505 gbest= 0.535050  gdtts=   0.7222
5muy_A     3d5s_D  5muyA     3d5sD gtm1=  0.14512 gtm2=  0.53919 gbest= 0.539190  gdtts=   0.7009
5muy_A     5mmc_A  5muyA     5mmcA gtm1=  0.14510 gtm2=  0.52123 gbest= 0.521230  gdtts=   0.7000
5muy_A     2gox_B  5muyA     2goxB gtm1=  0.14507 gtm2=  0.53869 gbest= 0.538690  gdtts=   0.7054
5muy_A    8tva_CS  5muyA    8tvaCS gtm1=  0.14507 gtm2=  0.53270 gbest= 0.532700  gdtts=   0.7176
5muy_A    8tv9_BA  5muyA    8tv9BA gtm1=  0.14496 gtm2=  0.53039 gbest= 0.530390  gdtts=   0.7222
5muy_A    8tv9_BC  5muyA    8tv9BC gtm1=  0.14491 gtm2=  0.53082 gbest= 0.530820  gdtts=   0.7269
5muy_A    8tob_FB  5muyA    8tobFB gtm1=  0.14484 gtm2=  0.52979 gbest= 0.529790  gdtts=   0.7176
5muy_A    8tob_HB  5muyA    8tobHB gtm1=  0.14483 gtm2=  0.53218 gbest= 0.532180  gdtts=   0.7176
5muy_A    8tva_CW  5muyA    8tvaCW gtm1=  0.14482 gtm2=  0.53011 gbest= 0.530110  gdtts=   0.7037
5muy_A    4v4b_BX  5muyA    4v4bBX gtm1=  0.14479 gtm2=  0.53535 gbest= 0.535350  gdtts=   0.6591
5muy_A    8tob_CB  5muyA    8tobCB gtm1=  0.14479 gtm2=  0.53003 gbest= 0.530030  gdtts=   0.7176
5muy_A    8tva_CX  5muyA    8tvaCX gtm1=  0.14477 gtm2=  0.52939 gbest= 0.529390  gdtts=   0.7130
5muy_A     3d5r_D  5muyA     3d5rD gtm1=  0.14475 gtm2=  0.53495 gbest= 0.534950  gdtts=   0.6875
5muy_A    8tob_UB  5muyA    8tobUB gtm1=  0.14473 gtm2=  0.53087 gbest= 0.530870  gdtts=   0.7222
5muy_A    8tv9_AU  5muyA    8tv9AU gtm1=  0.14472 gtm2=  0.53069 gbest= 0.530690  gdtts=   0.7222
5muy_A    8tva_CM  5muyA    8tvaCM gtm1=  0.14472 gtm2=  0.52775 gbest= 0.527750  gdtts=   0.7037
5muy_A    8tob_LB  5muyA    8tobLB gtm1=  0.14472 gtm2=  0.53125 gbest= 0.531250  gdtts=   0.7176
5muy_A    8tob_VB  5muyA    8tobVB gtm1=  0.14471 gtm2=  0.52931 gbest= 0.529310  gdtts=   0.7222
5muy_A    8tob_BB  5muyA    8tobBB gtm1=  0.14470 gtm2=  0.53110 gbest= 0.531100  gdtts=   0.7269
5muy_A    8tv9_AS  5muyA    8tv9AS gtm1=  0.14470 gtm2=  0.53106 gbest= 0.531060  gdtts=   0.7130
5muy_A    8tv9_AW  5muyA    8tv9AW gtm1=  0.14470 gtm2=  0.52668 gbest= 0.526680  gdtts=   0.7037
5muy_A    8tva_CN  5muyA    8tvaCN gtm1=  0.14470 gtm2=  0.52998 gbest= 0.529980  gdtts=   0.7130
5muy_A     6xwi_A  5muyA     6xwiA gtm1=  0.14469 gtm2=  0.50507 gbest= 0.505070  gdtts=   0.6473
5muy_A    8tv9_BG  5muyA    8tv9BG gtm1=  0.14468 gtm2=  0.52394 gbest= 0.523940  gdtts=   0.7130
5muy_A    8tob_KB  5muyA    8tobKB gtm1=  0.14467 gtm2=  0.53025 gbest= 0.530250  gdtts=   0.7176
5muy_A    8tob_JB  5muyA    8tobJB gtm1=  0.14467 gtm2=  0.53260 gbest= 0.532600  gdtts=   0.7269
5muy_A    8tob_PB  5muyA    8tobPB gtm1=  0.14465 gtm2=  0.53051 gbest= 0.530510  gdtts=   0.7176
5muy_A    8tob_DB  5muyA    8tobDB gtm1=  0.14465 gtm2=  0.52892 gbest= 0.528920  gdtts=   0.7222
5muy_A    8tva_CQ  5muyA    8tvaCQ gtm1=  0.14462 gtm2=  0.52310 gbest= 0.523100  gdtts=   0.6944
5muy_A     8c95_Y  5muyA     8c95Y gtm1=  0.14462 gtm2=  0.55671 gbest= 0.556710  gdtts=   0.6898
5muy_A    8tob_TB  5muyA    8tobTB gtm1=  0.14462 gtm2=  0.52964 gbest= 0.529640  gdtts=   0.7176
5muy_A    8tob_NB  5muyA    8tobNB gtm1=  0.14461 gtm2=  0.52854 gbest= 0.528540  gdtts=   0.7176
5muy_A    8tob_MB  5muyA    8tobMB gtm1=  0.14459 gtm2=  0.52911 gbest= 0.529110  gdtts=   0.7176
5muy_A    8tva_CE  5muyA    8tvaCE gtm1=  0.14459 gtm2=  0.52775 gbest= 0.527750  gdtts=   0.7176
5muy_A    8tob_OB  5muyA    8tobOB gtm1=  0.14456 gtm2=  0.52875 gbest= 0.528750  gdtts=   0.7222
5muy_A    8tv9_AY  5muyA    8tv9AY gtm1=  0.14455 gtm2=  0.52510 gbest= 0.525100  gdtts=   0.7130
5muy_A    8tob_EB  5muyA    8tobEB gtm1=  0.14453 gtm2=  0.52982 gbest= 0.529820  gdtts=   0.7176
5muy_A    8tva_CJ  5muyA    8tvaCJ gtm1=  0.14450 gtm2=  0.52591 gbest= 0.525910  gdtts=   0.7037
5muy_A    8tv9_AV  5muyA    8tv9AV gtm1=  0.14448 gtm2=  0.52692 gbest= 0.526920  gdtts=   0.7083
5muy_A     8chw_A  5muyA     8chwA gtm1=  0.14438 gtm2=  0.53149 gbest= 0.531490  gdtts=   0.6681
5muy_A    8tv9_AT  5muyA    8tv9AT gtm1=  0.14433 gtm2=  0.53421 gbest= 0.534210  gdtts=   0.7358
5muy_A    8tva_CT  5muyA    8tvaCT gtm1=  0.14432 gtm2=  0.52206 gbest= 0.522060  gdtts=   0.7037
5muy_A    8tva_CK  5muyA    8tvaCK gtm1=  0.14426 gtm2=  0.52222 gbest= 0.522220  gdtts=   0.6944
5muy_A    8tob_QB  5muyA    8tobQB gtm1=  0.14422 gtm2=  0.52605 gbest= 0.526050  gdtts=   0.7083
5muy_A    8tv9_BH  5muyA    8tv9BH gtm1=  0.14419 gtm2=  0.52244 gbest= 0.522440  gdtts=   0.7130
5muy_A    8tva_CH  5muyA    8tvaCH gtm1=  0.14418 gtm2=  0.53378 gbest= 0.533780  gdtts=   0.7264
5muy_A     6xwi_A  5muyA     6xwiA gtm1=  0.14417 gtm2=  0.51306 gbest= 0.513060  gdtts=   0.6500
5muy_A    8tv9_BF  5muyA    8tv9BF gtm1=  0.14415 gtm2=  0.52340 gbest= 0.523400  gdtts=   0.7222
5muy_A    8tv9_AX  5muyA    8tv9AX gtm1=  0.14414 gtm2=  0.53206 gbest= 0.532060  gdtts=   0.7358
5muy_A     8y9c_A  5muyA     8y9cA gtm1=  0.14414 gtm2=  0.50551 gbest= 0.505510  gdtts=   0.6636
5muy_A    8tob_SB  5muyA    8tobSB gtm1=  0.14406 gtm2=  0.53403 gbest= 0.534030  gdtts=   0.7311
5muy_A    8tv9_BJ  5muyA    8tv9BJ gtm1=  0.14405 gtm2=  0.53364 gbest= 0.533640  gdtts=   0.7311
5muy_A     2x4k_A  5muyA     2x4kA gtm1=  0.14404 gtm2=  0.54014 gbest= 0.540140  gdtts=   0.7037
5muy_A    8tva_CI  5muyA    8tvaCI gtm1=  0.14403 gtm2=  0.53044 gbest= 0.530440  gdtts=   0.7406
5muy_A     5mmc_A  5muyA     5mmcA gtm1=  0.14402 gtm2=  0.51007 gbest= 0.510070  gdtts=   0.6384
5muy_A    8tva_CG  5muyA    8tvaCG gtm1=  0.14402 gtm2=  0.52893 gbest= 0.528930  gdtts=   0.7264
5muy_A    8tva_CU  5muyA    8tvaCU gtm1=  0.14393 gtm2=  0.53297 gbest= 0.532970  gdtts=   0.7311
5muy_A    8tob_AB  5muyA    8tobAB gtm1=  0.14391 gtm2=  0.53362 gbest= 0.533620  gdtts=   0.7311
5muy_A     6xwi_A  5muyA     6xwiA gtm1=  0.14383 gtm2=  0.50384 gbest= 0.503840  gdtts=   0.6473
5muy_A    8tob_GB  5muyA    8tobGB gtm1=  0.14380 gtm2=  0.53251 gbest= 0.532510  gdtts=   0.7311
5muy_A    8tva_CL  5muyA    8tvaCL gtm1=  0.14377 gtm2=  0.52191 gbest= 0.521910  gdtts=   0.7130
5muy_A    8tv9_BE  5muyA    8tv9BE gtm1=  0.14374 gtm2=  0.52824 gbest= 0.528240  gdtts=   0.7264
5muy_A    8tva_CO  5muyA    8tvaCO gtm1=  0.14373 gtm2=  0.52895 gbest= 0.528950  gdtts=   0.7264
5muy_A     2x4k_B  5muyA     2x4kB gtm1=  0.14370 gtm2=  0.53747 gbest= 0.537470  gdtts=   0.7083
5muy_A     4v9f_4  5muyA     4v9f4 gtm1=  0.14363 gtm2=  0.51529 gbest= 0.515290  gdtts=   0.6116
5muy_A    8tv9_BI  5muyA    8tv9BI gtm1=  0.14352 gtm2=  0.52546 gbest= 0.525460  gdtts=   0.7217
5muy_A    8tva_CF  5muyA    8tvaCF gtm1=  0.14350 gtm2=  0.52766 gbest= 0.527660  gdtts=   0.7170
5muy_A     6gc4_Y  5muyA     6gc4Y gtm1=  0.14347 gtm2=  0.53791 gbest= 0.537910  gdtts=   0.6887
5muy_A     6xwi_A  5muyA     6xwiA gtm1=  0.14345 gtm2=  0.51041 gbest= 0.510410  gdtts=   0.6500
5muy_A    8tva_CV  5muyA    8tvaCV gtm1=  0.14344 gtm2=  0.52724 gbest= 0.527240  gdtts=   0.7170
5muy_A     5mmc_A  5muyA     5mmcA gtm1=  0.14339 gtm2=  0.50842 gbest= 0.508420  gdtts=   0.7000
5muy_A    8tv9_AZ  5muyA    8tv9AZ gtm1=  0.14332 gtm2=  0.52348 gbest= 0.523480  gdtts=   0.7170
5muy_A    8tob_IB  5muyA    8tobIB gtm1=  0.14332 gtm2=  0.52580 gbest= 0.525800  gdtts=   0.7217
5muy_A    8tv9_BD  5muyA    8tv9BD gtm1=  0.14326 gtm2=  0.51381 gbest= 0.513810  gdtts=   0.6898
5muy_A     6rt2_B  5muyA     6rt2B gtm1=  0.14313 gtm2=  0.51633 gbest= 0.516330  gdtts=   0.6818
5muy_A     5oml_B  5muyA     5omlB gtm1=  0.14311 gtm2=  0.51767 gbest= 0.517670  gdtts=   0.6773
5muy_A     6rt2_C  5muyA     6rt2C gtm1=  0.14308 gtm2=  0.51585 gbest= 0.515850  gdtts=   0.6682
5muy_A     3a1y_A  5muyA     3a1yA gtm1=  0.14308 gtm2=  0.53485 gbest= 0.534850  gdtts=   0.6473
5muy_A     2kw6_B  5muyA     2kw6B gtm1=  0.14302 gtm2=  0.52715 gbest= 0.527150  gdtts=   0.6273
5muy_A     8y9b_A  5muyA     8y9bA gtm1=  0.14301 gtm2=  0.50634 gbest= 0.506340  gdtts=   0.6636
5muy_A     6xwi_A  5muyA     6xwiA gtm1=  0.14293 gtm2=  0.51422 gbest= 0.514220  gdtts=   0.6574
5muy_A     6zfw_E  5muyA     6zfwE gtm1=  0.14282 gtm2=  0.51210 gbest= 0.512100  gdtts=   0.6741
