5muy_A     5mus_A  5muyA     5musA gtm1=  0.99898 gtm2=  0.99898 gbest= 0.998980  gdtts=   0.9985
5muy_A     1vq4_V  5muyA     1vq4V gtm1=  0.13933 gtm2=  0.50463 gbest= 0.504630  gdtts=   0.6827
5muy_A     2otj_V  5muyA     2otjV gtm1=  0.13932 gtm2=  0.50405 gbest= 0.504050  gdtts=   0.6875
5muy_A     1vq7_V  5muyA     1vq7V gtm1=  0.13925 gtm2=  0.50098 gbest= 0.500980  gdtts=   0.6827
5muy_A     1yi2_V  5muyA     1yi2V gtm1=  0.13923 gtm2=  0.50221 gbest= 0.502210  gdtts=   0.6875
5muy_A     1vqp_V  5muyA     1vqpV gtm1=  0.13922 gtm2=  0.50302 gbest= 0.503020  gdtts=   0.6827
5muy_A     3cc4_V  5muyA     3cc4V gtm1=  0.13920 gtm2=  0.50015 gbest= 0.500150  gdtts=   0.6827
5muy_A     1yij_V  5muyA     1yijV gtm1=  0.13917 gtm2=  0.50145 gbest= 0.501450  gdtts=   0.6875
5muy_A     2otl_V  5muyA     2otlV gtm1=  0.13917 gtm2=  0.50270 gbest= 0.502700  gdtts=   0.6875
5muy_A     1vqn_V  5muyA     1vqnV gtm1=  0.13916 gtm2=  0.50237 gbest= 0.502370  gdtts=   0.6875
5muy_A     4adx_V  5muyA     4adxV gtm1=  0.13915 gtm2=  0.50689 gbest= 0.506890  gdtts=   0.6731
5muy_A     3cc2_V  5muyA     3cc2V gtm1=  0.13915 gtm2=  0.50235 gbest= 0.502350  gdtts=   0.6731
5muy_A     1vql_V  5muyA     1vqlV gtm1=  0.13914 gtm2=  0.50217 gbest= 0.502170  gdtts=   0.6827
5muy_A     1yit_V  5muyA     1yitV gtm1=  0.13914 gtm2=  0.50292 gbest= 0.502920  gdtts=   0.6827
5muy_A     1vqk_V  5muyA     1vqkV gtm1=  0.13913 gtm2=  0.50113 gbest= 0.501130  gdtts=   0.6827
5muy_A     1k8a_W  5muyA     1k8aW gtm1=  0.13911 gtm2=  0.50226 gbest= 0.502260  gdtts=   0.6875
5muy_A     1jj2_U  5muyA     1jj2U gtm1=  0.13911 gtm2=  0.50115 gbest= 0.501150  gdtts=   0.6827
5muy_A     1vq6_V  5muyA     1vq6V gtm1=  0.13911 gtm2=  0.50093 gbest= 0.500930  gdtts=   0.6779
5muy_A     1s72_V  5muyA     1s72V gtm1=  0.13910 gtm2=  0.50132 gbest= 0.501320  gdtts=   0.6875
5muy_A     3cma_V  5muyA     3cmaV gtm1=  0.13910 gtm2=  0.50073 gbest= 0.500730  gdtts=   0.6779
5muy_A     1yjn_V  5muyA     1yjnV gtm1=  0.13910 gtm2=  0.50066 gbest= 0.500660  gdtts=   0.6875
5muy_A     1q86_W  5muyA     1q86W gtm1=  0.13908 gtm2=  0.50223 gbest= 0.502230  gdtts=   0.6875
5muy_A     1k73_W  5muyA     1k73W gtm1=  0.13908 gtm2=  0.50228 gbest= 0.502280  gdtts=   0.6827
5muy_A     8d04_F  5muyA     8d04F gtm1=  0.13908 gtm2=  0.50244 gbest= 0.502440  gdtts=   0.6840
5muy_A     1m1k_W  5muyA     1m1kW gtm1=  0.13907 gtm2=  0.50088 gbest= 0.500880  gdtts=   0.6779
5muy_A     1kd1_W  5muyA     1kd1W gtm1=  0.13907 gtm2=  0.50105 gbest= 0.501050  gdtts=   0.6779
5muy_A     2l7i_B  5muyA     2l7iB gtm1=  0.13906 gtm2=  0.50756 gbest= 0.507560  gdtts=   0.6321
5muy_A     4c2m_S  5muyA     4c2mS gtm1=  0.13906 gtm2=  0.56329 gbest= 0.563290  gdtts=   0.7067
5muy_A     1nji_W  5muyA     1njiW gtm1=  0.13906 gtm2=  0.50125 gbest= 0.501250  gdtts=   0.6875
5muy_A     1qvf_U  5muyA     1qvfU gtm1=  0.13904 gtm2=  0.50177 gbest= 0.501770  gdtts=   0.6827
5muy_A     1kc8_W  5muyA     1kc8W gtm1=  0.13904 gtm2=  0.50069 gbest= 0.500690  gdtts=   0.6779
5muy_A     3ccm_V  5muyA     3ccmV gtm1=  0.13904 gtm2=  0.50206 gbest= 0.502060  gdtts=   0.6827
5muy_A     1q82_W  5muyA     1q82W gtm1=  0.13904 gtm2=  0.50046 gbest= 0.500460  gdtts=   0.6875
5muy_A     1k9m_W  5muyA     1k9mW gtm1=  0.13903 gtm2=  0.50190 gbest= 0.501900  gdtts=   0.6827
5muy_A     1n8r_W  5muyA     1n8rW gtm1=  0.13902 gtm2=  0.50038 gbest= 0.500380  gdtts=   0.6827
5muy_A     1kqs_U  5muyA     1kqsU gtm1=  0.13901 gtm2=  0.50085 gbest= 0.500850  gdtts=   0.6827
5muy_A     1vq8_V  5muyA     1vq8V gtm1=  0.13900 gtm2=  0.50041 gbest= 0.500410  gdtts=   0.6827
5muy_A     1q81_W  5muyA     1q81W gtm1=  0.13896 gtm2=  0.50083 gbest= 0.500830  gdtts=   0.6827
5muy_A     3a1y_B  5muyA     3a1yB gtm1=  0.13896 gtm2=  0.52198 gbest= 0.521980  gdtts=   0.6481
5muy_A     1m90_W  5muyA     1m90W gtm1=  0.13895 gtm2=  0.50020 gbest= 0.500200  gdtts=   0.6827
5muy_A     6s7m_C  5muyA     6s7mC gtm1=  0.13894 gtm2=  0.50333 gbest= 0.503330  gdtts=   0.6667
5muy_A    9e71_AX  5muyA    9e71AX gtm1=  0.13892 gtm2=  0.51553 gbest= 0.515530  gdtts=   0.7108
5muy_A     6s7m_A  5muyA     6s7mA gtm1=  0.13890 gtm2=  0.50680 gbest= 0.506800  gdtts=   0.6667
5muy_A     4fth_B  5muyA     4fthB gtm1=  0.13889 gtm2=  0.52990 gbest= 0.529900  gdtts=   0.6759
5muy_A     7agw_B  5muyA     7agwB gtm1=  0.13878 gtm2=  0.50939 gbest= 0.509390  gdtts=   0.7217
5muy_A     2l7i_B  5muyA     2l7iB gtm1=  0.13868 gtm2=  0.50539 gbest= 0.505390  gdtts=   0.6415
5muy_A    9e7f_AX  5muyA    9e7fAX gtm1=  0.13867 gtm2=  0.51376 gbest= 0.513760  gdtts=   0.7108
5muy_A    4v3p_Lv  5muyA    4v3pLv gtm1=  0.13847 gtm2=  0.51246 gbest= 0.512460  gdtts=   0.6462
5muy_A    4v3p_Lw  5muyA    4v3pLw gtm1=  0.13842 gtm2=  0.51147 gbest= 0.511470  gdtts=   0.6509
5muy_A     6l0v_C  5muyA     6l0vC gtm1=  0.13823 gtm2=  0.50847 gbest= 0.508470  gdtts=   0.6635
5muy_A     6s7m_H  5muyA     6s7mH gtm1=  0.13822 gtm2=  0.50983 gbest= 0.509830  gdtts=   0.6840
5muy_A    9e6q_AX  5muyA    9e6qAX gtm1=  0.13821 gtm2=  0.50569 gbest= 0.505690  gdtts=   0.6961
5muy_A     7agy_B  5muyA     7agyB gtm1=  0.13812 gtm2=  0.50982 gbest= 0.509820  gdtts=   0.7404
5muy_A     3cxc_U  5muyA     3cxcU gtm1=  0.13810 gtm2=  0.50203 gbest= 0.502030  gdtts=   0.6912
5muy_A     2l7i_A  5muyA     2l7iA gtm1=  0.13804 gtm2=  0.50505 gbest= 0.505050  gdtts=   0.6321
5muy_A     3a1y_F  5muyA     3a1yF gtm1=  0.13801 gtm2=  0.51384 gbest= 0.513840  gdtts=   0.6296
5muy_A     5w64_D  5muyA     5w64D gtm1=  0.13792 gtm2=  0.53619 gbest= 0.536190  gdtts=   0.6745
5muy_A    6u48_CZ  5muyA    6u48CZ gtm1=  0.13789 gtm2=  0.50424 gbest= 0.504240  gdtts=   0.6698
5muy_A     2l7i_A  5muyA     2l7iA gtm1=  0.13783 gtm2=  0.51188 gbest= 0.511880  gdtts=   0.6368
5muy_A     2kw6_A  5muyA     2kw6A gtm1=  0.13776 gtm2=  0.50312 gbest= 0.503120  gdtts=   0.6204
5muy_A     2go5_5  5muyA     2go55 gtm1=  0.13773 gtm2=  0.50281 gbest= 0.502810  gdtts=   0.6863
5muy_A     2l7i_B  5muyA     2l7iB gtm1=  0.13770 gtm2=  0.50506 gbest= 0.505060  gdtts=   0.6368
5muy_A     2j37_5  5muyA     2j375 gtm1=  0.13768 gtm2=  0.50663 gbest= 0.506630  gdtts=   0.6912
5muy_A     2l7i_B  5muyA     2l7iB gtm1=  0.13763 gtm2=  0.50632 gbest= 0.506320  gdtts=   0.6415
5muy_A     8c90_Y  5muyA     8c90Y gtm1=  0.13757 gtm2=  0.51019 gbest= 0.510190  gdtts=   0.6875
5muy_A     5w66_D  5muyA     5w66D gtm1=  0.13752 gtm2=  0.54007 gbest= 0.540070  gdtts=   0.6934
5muy_A     3g71_V  5muyA     3g71V gtm1=  0.13741 gtm2=  0.50162 gbest= 0.501620  gdtts=   0.6863
5muy_A     4v9f_5  5muyA     4v9f5 gtm1=  0.13741 gtm2=  0.50777 gbest= 0.507770  gdtts=   0.6226
5muy_A     3g4s_V  5muyA     3g4sV gtm1=  0.13737 gtm2=  0.50273 gbest= 0.502730  gdtts=   0.7010
5muy_A     7qrc_A  5muyA     7qrcA gtm1=  0.13719 gtm2=  0.53940 gbest= 0.539400  gdtts=   0.6759
5muy_A     5n8v_A  5muyA     5n8vA gtm1=  0.13718 gtm2=  0.50951 gbest= 0.509510  gdtts=   0.6667
5muy_A     6q98_Y  5muyA     6q98Y gtm1=  0.13705 gtm2=  0.51710 gbest= 0.517100  gdtts=   0.6731
5muy_A     6v3d_X  5muyA     6v3dX gtm1=  0.13690 gtm2=  0.50532 gbest= 0.505320  gdtts=   0.6683
5muy_A    4v4w_BW  5muyA    4v4wBW gtm1=  0.13690 gtm2=  0.50671 gbest= 0.506710  gdtts=   0.6587
5muy_A     6s9y_D  5muyA     6s9yD gtm1=  0.13688 gtm2=  0.52443 gbest= 0.524430  gdtts=   0.6971
5muy_A    4ym7_CD  5muyA    4ym7CD gtm1=  0.13680 gtm2=  0.56833 gbest= 0.568330  gdtts=   0.7255
5muy_A    4ym7_DD  5muyA    4ym7DD gtm1=  0.13678 gtm2=  0.56801 gbest= 0.568010  gdtts=   0.7157
5muy_A     6orl_Y  5muyA     6orlY gtm1=  0.13667 gtm2=  0.50126 gbest= 0.501260  gdtts=   0.6731
5muy_A    4ym7_AD  5muyA    4ym7AD gtm1=  0.13665 gtm2=  0.57109 gbest= 0.571090  gdtts=   0.7206
5muy_A     7unu_1  5muyA     7unu1 gtm1=  0.13663 gtm2=  0.50349 gbest= 0.503490  gdtts=   0.6683
5muy_A    4ym7_BD  5muyA    4ym7BD gtm1=  0.13663 gtm2=  0.57062 gbest= 0.570620  gdtts=   0.7206
5muy_A     7pwg_k  5muyA     7pwgk gtm1=  0.13658 gtm2=  0.50430 gbest= 0.504300  gdtts=   0.6698
5muy_A    4v5z_Bv  5muyA    4v5zBv gtm1=  0.13656 gtm2=  0.50931 gbest= 0.509310  gdtts=   0.6587
5muy_A    4v6i_Bw  5muyA    4v6iBw gtm1=  0.13655 gtm2=  0.51237 gbest= 0.512370  gdtts=   0.6635
5muy_A    4v6i_Bv  5muyA    4v6iBv gtm1=  0.13652 gtm2=  0.51205 gbest= 0.512050  gdtts=   0.6635
5muy_A     6osw_A  5muyA     6oswA gtm1=  0.13648 gtm2=  0.51773 gbest= 0.517730  gdtts=   0.6875
5muy_A     7unv_1  5muyA     7unv1 gtm1=  0.13639 gtm2=  0.50174 gbest= 0.501740  gdtts=   0.6587
5muy_A     2qa4_V  5muyA     2qa4V gtm1=  0.13636 gtm2=  0.50135 gbest= 0.501350  gdtts=   0.6863
5muy_A     5oml_A  5muyA     5omlA gtm1=  0.13635 gtm2=  0.51844 gbest= 0.518440  gdtts=   0.6923
5muy_A    7pwo_k2  5muyA    7pwok2 gtm1=  0.13632 gtm2=  0.50251 gbest= 0.502510  gdtts=   0.6651
5muy_A     8bge_V  5muyA     8bgeV gtm1=  0.13626 gtm2=  0.50506 gbest= 0.505060  gdtts=   0.6557
5muy_A     6fps_P  5muyA     6fpsP gtm1=  0.13625 gtm2=  0.52429 gbest= 0.524290  gdtts=   0.7206
5muy_A     2rnq_A  5muyA     2rnqA gtm1=  0.13616 gtm2=  0.52211 gbest= 0.522110  gdtts=   0.6887
5muy_A    8rdw_XE  5muyA    8rdwXE gtm1=  0.13612 gtm2=  0.50290 gbest= 0.502900  gdtts=   0.6538
5muy_A     8phj_x  5muyA     8phjx gtm1=  0.13609 gtm2=  0.50173 gbest= 0.501730  gdtts=   0.6587
5muy_A     6fps_Q  5muyA     6fpsQ gtm1=  0.13604 gtm2=  0.52294 gbest= 0.522940  gdtts=   0.7108
5muy_A     8bh4_V  5muyA     8bh4V gtm1=  0.13593 gtm2=  0.50917 gbest= 0.509170  gdtts=   0.6683
5muy_A    4ym7_FD  5muyA    4ym7FD gtm1=  0.13592 gtm2=  0.56974 gbest= 0.569740  gdtts=   0.7206
5muy_A     6fps_A  5muyA     6fpsA gtm1=  0.13591 gtm2=  0.53463 gbest= 0.534630  gdtts=   0.7108
5muy_A     3mb2_K  5muyA     3mb2K gtm1=  0.13588 gtm2=  0.50105 gbest= 0.501050  gdtts=   0.6887
5muy_A     3mb2_C  5muyA     3mb2C gtm1=  0.13584 gtm2=  0.50090 gbest= 0.500900  gdtts=   0.6792
5muy_A     8bim_V  5muyA     8bimV gtm1=  0.13579 gtm2=  0.50785 gbest= 0.507850  gdtts=   0.6635
5muy_A     7qrc_B  5muyA     7qrcB gtm1=  0.13577 gtm2=  0.53675 gbest= 0.536750  gdtts=   0.6971
5muy_A     5w65_D  5muyA     5w65D gtm1=  0.13575 gtm2=  0.53378 gbest= 0.533780  gdtts=   0.6827
5muy_A     6fps_E  5muyA     6fpsE gtm1=  0.13574 gtm2=  0.52710 gbest= 0.527100  gdtts=   0.6971
5muy_A     8bf7_V  5muyA     8bf7V gtm1=  0.13574 gtm2=  0.50570 gbest= 0.505700  gdtts=   0.6683
5muy_A     6fps_C  5muyA     6fpsC gtm1=  0.13574 gtm2=  0.53176 gbest= 0.531760  gdtts=   0.7108
5muy_A     8bil_V  5muyA     8bilV gtm1=  0.13573 gtm2=  0.50635 gbest= 0.506350  gdtts=   0.6683
5muy_A     6fps_G  5muyA     6fpsG gtm1=  0.13569 gtm2=  0.52674 gbest= 0.526740  gdtts=   0.6971
5muy_A    4ym7_ED  5muyA    4ym7ED gtm1=  0.13568 gtm2=  0.57291 gbest= 0.572910  gdtts=   0.7206
5muy_A     8bhp_V  5muyA     8bhpV gtm1=  0.13565 gtm2=  0.50567 gbest= 0.505670  gdtts=   0.6635
5muy_A     6fps_I  5muyA     6fpsI gtm1=  0.13561 gtm2=  0.53250 gbest= 0.532500  gdtts=   0.7059
5muy_A     7m59_B  5muyA     7m59B gtm1=  0.13554 gtm2=  0.51485 gbest= 0.514850  gdtts=   0.7200
5muy_A     5jkt_C  5muyA     5jktC gtm1=  0.13551 gtm2=  0.60178 gbest= 0.601780  gdtts=   0.7300
5muy_A     6l0v_A  5muyA     6l0vA gtm1=  0.13549 gtm2=  0.50747 gbest= 0.507470  gdtts=   0.6863
5muy_A     7m59_A  5muyA     7m59A gtm1=  0.13543 gtm2=  0.51266 gbest= 0.512660  gdtts=   0.7100
5muy_A     6bgn_L  5muyA     6bgnL gtm1=  0.13532 gtm2=  0.52575 gbest= 0.525750  gdtts=   0.7010
5muy_A     7n3t_C  5muyA     7n3tC gtm1=  0.13527 gtm2=  0.51072 gbest= 0.510720  gdtts=   0.6683
5muy_A     7n3t_D  5muyA     7n3tD gtm1=  0.13526 gtm2=  0.51630 gbest= 0.516300  gdtts=   0.6731
5muy_A     5xym_Y  5muyA     5xymY gtm1=  0.13524 gtm2=  0.50314 gbest= 0.503140  gdtts=   0.6683
5muy_A     6zqt_D  5muyA     6zqtD gtm1=  0.13510 gtm2=  0.51794 gbest= 0.517940  gdtts=   0.6814
5muy_A     6zrn_D  5muyA     6zrnD gtm1=  0.13509 gtm2=  0.51744 gbest= 0.517440  gdtts=   0.6863
5muy_A     3mb2_A  5muyA     3mb2A gtm1=  0.13501 gtm2=  0.51275 gbest= 0.512750  gdtts=   0.6923
5muy_A     7agw_A  5muyA     7agwA gtm1=  0.13500 gtm2=  0.51587 gbest= 0.515870  gdtts=   0.7402
5muy_A     6bgn_J  5muyA     6bgnJ gtm1=  0.13500 gtm2=  0.52236 gbest= 0.522360  gdtts=   0.7059
5muy_A     6ogm_L  5muyA     6ogmL gtm1=  0.13485 gtm2=  0.50039 gbest= 0.500390  gdtts=   0.6923
5muy_A     6fps_N  5muyA     6fpsN gtm1=  0.13478 gtm2=  0.52173 gbest= 0.521730  gdtts=   0.7200
5muy_A     2bzb_A  5muyA     2bzbA gtm1=  0.13478 gtm2=  0.50445 gbest= 0.504450  gdtts=   0.5769
5muy_A     8bhn_V  5muyA     8bhnV gtm1=  0.13474 gtm2=  0.50722 gbest= 0.507220  gdtts=   0.6814
5muy_A     7m4z_X  5muyA     7m4zX gtm1=  0.13468 gtm2=  0.51635 gbest= 0.516350  gdtts=   0.6716
5muy_A     4x1c_H  5muyA     4x1cH gtm1=  0.13465 gtm2=  0.50727 gbest= 0.507270  gdtts=   0.7059
5muy_A     7ryg_X  5muyA     7rygX gtm1=  0.13461 gtm2=  0.51136 gbest= 0.511360  gdtts=   0.6667
5muy_A     8t9o_J  5muyA     8t9oJ gtm1=  0.13456 gtm2=  0.51195 gbest= 0.511950  gdtts=   0.7059
5muy_A     8g6o_E  5muyA     8g6oE gtm1=  0.13453 gtm2=  0.50224 gbest= 0.502240  gdtts=   0.6587
5muy_A     9h3s_Y  5muyA     9h3sY gtm1=  0.13453 gtm2=  0.50120 gbest= 0.501200  gdtts=   0.6912
5muy_A     6osw_A  5muyA     6oswA gtm1=  0.13449 gtm2=  0.52076 gbest= 0.520760  gdtts=   0.6827
5muy_A    4v6x_Cs  5muyA    4v6xCs gtm1=  0.13446 gtm2=  0.50990 gbest= 0.509900  gdtts=   0.6442
5muy_A     9ha6_Y  5muyA     9ha6Y gtm1=  0.13438 gtm2=  0.50460 gbest= 0.504600  gdtts=   0.6814
5muy_A     9h3z_Y  5muyA     9h3zY gtm1=  0.13438 gtm2=  0.50459 gbest= 0.504590  gdtts=   0.6814
5muy_A     4yig_F  5muyA     4yigF gtm1=  0.13435 gtm2=  0.60536 gbest= 0.605360  gdtts=   0.7449
5muy_A     3mb2_G  5muyA     3mb2G gtm1=  0.13435 gtm2=  0.51128 gbest= 0.511280  gdtts=   0.7059
5muy_A     3ej3_B  5muyA     3ej3B gtm1=  0.13434 gtm2=  0.53038 gbest= 0.530380  gdtts=   0.7050
5muy_A     6fps_K  5muyA     6fpsK gtm1=  0.13427 gtm2=  0.52845 gbest= 0.528450  gdtts=   0.7150
5muy_A     4od8_C  5muyA     4od8C gtm1=  0.13426 gtm2=  0.60972 gbest= 0.609720  gdtts=   0.7296
5muy_A     6ogm_A  5muyA     6ogmA gtm1=  0.13423 gtm2=  0.50916 gbest= 0.509160  gdtts=   0.7010
5muy_A     5nro_B  5muyA     5nroB gtm1=  0.13408 gtm2=  0.50551 gbest= 0.505510  gdtts=   0.6875
5muy_A     7p7u_1  5muyA     7p7u1 gtm1=  0.13405 gtm2=  0.52049 gbest= 0.520490  gdtts=   0.6950
5muy_A     8t9p_B  5muyA     8t9pB gtm1=  0.13403 gtm2=  0.50198 gbest= 0.501980  gdtts=   0.7010
5muy_A     6osw_A  5muyA     6oswA gtm1=  0.13401 gtm2=  0.50018 gbest= 0.500180  gdtts=   0.6462
5muy_A     4ota_P  5muyA     4otaP gtm1=  0.13398 gtm2=  0.51408 gbest= 0.514080  gdtts=   0.7100
5muy_A     4ota_D  5muyA     4otaD gtm1=  0.13394 gtm2=  0.52365 gbest= 0.523650  gdtts=   0.7150
5muy_A     6ogm_K  5muyA     6ogmK gtm1=  0.13393 gtm2=  0.50222 gbest= 0.502220  gdtts=   0.6961
5muy_A     4ota_B  5muyA     4otaB gtm1=  0.13391 gtm2=  0.52349 gbest= 0.523490  gdtts=   0.7100
5muy_A     4ota_G  5muyA     4otaG gtm1=  0.13391 gtm2=  0.52337 gbest= 0.523370  gdtts=   0.7150
5muy_A     4ota_A  5muyA     4otaA gtm1=  0.13391 gtm2=  0.52309 gbest= 0.523090  gdtts=   0.7150
5muy_A     4ota_E  5muyA     4otaE gtm1=  0.13390 gtm2=  0.52311 gbest= 0.523110  gdtts=   0.7150
